agent,prey,pred,agentPreyDist,agentPredDist,preyPredDist,utility
18,13,3,3,8,5,2.882788789114415
18,13,4,3,8,5,2.882788789114415
18,13,5,3,7,4,2.947858965438685
18,13,6,3,6,3,2.9597865284368443
18,13,7,3,5,2,3.0557026678504697
18,13,8,3,4,1,3.0587327483995037
18,13,9,3,4,2,3.067864259656535
18,13,10,3,3,2,3.0713321658148995
18,13,11,3,4,2,3.067864259656535
18,13,12,3,4,1,3.0587327483995037
18,13,13,3,3,0,3.0710242830113357
18,13,14,3,2,1,3.074388805178188
18,13,15,3,1,2,inf
18,13,16,3,2,3,inf
18,13,17,3,1,4,inf
18,13,18,3,0,3,inf
18,13,19,3,1,4,inf
18,13,20,3,2,5,2.876510278295508
18,13,21,3,3,4,inf
18,13,22,3,4,5,2.8678064572147335
18,13,23,3,4,6,2.850996273123441
18,13,24,3,3,6,2.855414017295509
18,13,25,3,4,7,2.8253555490440214
18,13,26,3,5,6,2.8501553885660225
18,13,27,3,5,7,2.824079696076557
18,13,28,3,5,8,2.8199184372459145
18,13,29,3,6,9,2.807182203778642
18,13,30,3,7,10,2.8046446878517832
18,13,31,3,8,11,2.800337714953189
18,13,32,3,8,11,2.800337714953189
18,13,33,3,8,11,2.800343279457116
18,13,34,3,7,10,2.8046546351407016
18,13,35,3,8,11,2.8000408559986494
18,13,36,3,9,12,2.7993359064235497
18,13,37,3,10,11,2.798449110743833
18,13,38,3,10,12,2.798210156520505
18,13,39,3,9,11,2.79966192129409
18,13,40,3,10,10,2.799342616178264
18,13,41,3,11,9,2.8101940506690046
18,13,42,3,12,9,2.8108319726046544
18,13,43,3,11,8,2.821044008441456
18,13,44,3,11,8,2.821044008441456
18,13,45,3,10,7,2.830428760962186
18,13,46,3,11,8,2.82246925993731
18,13,47,3,10,7,2.830428760962186
18,13,48,3,9,6,2.8666641660986807
18,13,49,3,9,6,2.8666641660986807
18,14,0,2,8,6,2.6195864401460396
18,14,1,2,7,5,2.6788342372136307
18,14,2,2,8,6,2.6195864401460396
18,14,3,2,8,6,2.623284544289596
18,14,4,2,8,6,2.623284544289596
18,14,5,2,7,5,2.6790792077962564
18,14,6,2,6,4,2.691659193946487
18,14,7,2,5,3,2.825789830490976
18,14,8,2,4,2,2.8352139146600543
18,14,9,2,4,2,2.850514012571381
18,14,10,2,3,1,3.0532960333067303
18,14,11,2,4,2,2.850514012571381
18,14,12,2,4,2,2.8352139146600543
18,14,13,2,3,1,3.053012971124596
18,14,14,2,2,0,3.0620499826035172
18,14,15,2,1,1,inf
18,14,16,2,2,2,inf
18,14,17,2,1,3,inf
18,14,18,2,0,2,inf
18,14,19,2,1,3,inf
18,14,20,2,2,4,2.677703468518141
18,14,21,2,3,3,inf
18,14,22,2,4,4,2.664904266557384
18,14,23,2,4,5,2.644523315579137
18,14,24,2,3,5,2.6505561918471865
18,14,25,2,4,6,2.6036189522716326
18,14,26,2,5,5,2.643518201036473
18,14,27,2,5,6,2.6016964339718336
18,14,28,2,5,7,2.5996836494281594
18,14,29,2,6,8,2.577072328499029
18,14,30,2,7,9,2.5736476091343032
18,14,31,2,8,10,2.566081441992619
18,14,32,2,8,10,2.566081441992619
18,14,33,2,8,10,2.566057548226066
18,14,34,2,7,9,2.5736182759372603
18,14,35,2,8,10,2.5653206479873405
18,14,36,2,9,11,2.5636433800686946
18,14,37,2,10,12,2.5613915754817853
18,14,38,2,10,12,2.561325944155802
18,14,39,2,9,11,2.5638181186607083
18,14,40,2,10,11,2.5618402378670484
18,14,41,2,11,10,2.5682083104352174
18,14,42,2,12,10,2.5685839723098867
18,14,43,2,11,9,2.5756191009342215
18,14,44,2,11,9,2.5756191009342215
18,14,45,2,10,8,2.583041480564211
18,14,46,2,11,9,2.5765868868132946
18,14,47,2,10,8,2.583041480564211
18,14,48,2,9,7,2.6100766726255062
18,14,49,2,9,7,2.6100766726255062
18,15,0,1,8,7,2.587237226067746
18,15,1,1,7,6,2.6155733007831916
18,15,2,1,8,7,2.587237226067746
18,15,3,1,8,7,2.5888314854725216
18,15,4,1,8,7,2.5888314854725216
18,15,5,1,7,6,2.615676252033581
18,15,6,1,6,5,2.6276985717173793
18,15,7,1,5,4,2.7076700380751086
18,15,8,1,4,3,2.7291705887628632
18,15,9,1,4,3,2.7385975217009992
18,15,10,1,3,2,2.9796539340001202
18,15,11,1,4,3,2.7385975217009992
18,15,12,1,4,3,2.7291705887628632
18,15,13,1,3,2,2.9791788250140563
18,15,14,1,2,1,3.0330961347568173
18,15,15,1,1,0,inf
18,15,16,1,2,1,inf
18,15,17,1,1,2,inf
18,15,18,1,0,1,inf
18,15,19,1,1,2,inf
18,15,20,1,2,3,2.789073105252695
18,15,21,1,3,2,inf
18,15,22,1,4,3,2.7674877304607075
18,15,23,1,4,4,2.7626907364613253
18,15,24,1,3,4,2.7694355726628705
18,15,25,1,4,5,2.6544946783397063
18,15,26,1,5,4,2.7617834669258294
18,15,27,1,5,5,2.651589233915369
18,15,28,1,5,6,2.6574970293108056
18,15,29,1,6,7,2.597666946188996
18,15,30,1,7,8,2.5900886709615434
18,15,31,1,8,9,2.5746959573982053
18,15,32,1,8,9,2.5746959573982053
18,15,33,1,8,9,2.5746267548947928
18,15,34,1,7,8,2.5900101509496145
18,15,35,1,8,9,2.573036577730794
18,15,36,1,9,10,2.5692846333812707
18,15,37,1,10,11,2.5642404468588746
18,15,38,1,10,11,2.564398728296032
18,15,39,1,9,10,2.5692872871924646
18,15,40,1,10,11,2.564152248618625
18,15,41,1,11,11,2.5632387461103323
18,15,42,1,12,11,2.5631540333338982
18,15,43,1,11,10,2.566565249945237
18,15,44,1,11,10,2.566565249945237
18,15,45,1,10,9,2.569816657418243
18,15,46,1,11,10,2.567118341648274
18,15,47,1,10,9,2.569816657418243
18,15,48,1,9,8,2.5814695195436155
18,15,49,1,9,8,2.5814695195436155
18,16,0,2,8,8,2.5740964924759293
18,16,1,2,7,7,2.588211429999716
18,16,2,2,8,8,2.5740964924759293
18,16,3,2,8,8,2.5748496903709057
18,16,4,2,8,8,2.5748496903709057
18,16,5,2,7,7,2.5882694232813304
18,16,6,2,6,6,2.598716066640283
18,16,7,2,5,5,2.64073579087498
18,16,8,2,4,4,2.6651886084301384
18,16,9,2,4,4,2.6702104238892606
18,16,10,2,3,3,2.779676177654858
18,16,11,2,4,4,2.6702104238892606
18,16,12,2,4,4,2.6651886084301384
18,16,13,2,3,3,2.7793967913451585
18,16,14,2,2,2,2.984517991273557
18,16,15,2,1,1,inf
18,16,16,2,2,0,inf
18,16,17,2,1,1,inf
18,16,18,2,0,2,inf
18,16,19,2,1,2,inf
18,16,20,2,2,2,2.840873110806885
18,16,21,2,3,1,inf
18,16,22,2,4,2,2.817443267569924
18,16,23,2,4,3,2.8184192908228773
18,16,24,2,3,3,2.824052938059577
18,16,25,2,4,4,2.688058678387305
18,16,26,2,5,3,2.8176358147945733
18,16,27,2,5,4,2.6848293308942206
18,16,28,2,5,5,2.685525254743
18,16,29,2,6,6,2.6147477312189995
18,16,30,2,7,7,2.6059263550641143
18,16,31,2,8,8,2.582901035620796
18,16,32,2,8,8,2.582901035620796
18,16,33,2,8,8,2.582786294174774
18,16,34,2,7,7,2.605813118094594
18,16,35,2,8,8,2.5802520596535885
18,16,36,2,9,9,2.5755899208302586
18,16,37,2,10,10,2.5674193291515475
18,16,38,2,10,10,2.567653330309245
18,16,39,2,9,9,2.5755703861655705
18,16,40,2,10,10,2.566987343095265
18,16,41,2,11,11,2.561538684680415
18,16,42,2,12,12,2.5610820484041996
18,16,43,2,11,11,2.5626838733431794
18,16,44,2,11,11,2.5626838733431794
18,16,45,2,10,10,2.5644249034835074
18,16,46,2,11,11,2.5628625606477944
18,16,47,2,10,10,2.5644249034835074
18,16,48,2,9,9,2.5699538194400526
18,16,49,2,9,9,2.5699538194400526
18,17,0,1,8,9,2.5722421161375566
18,17,1,1,7,8,2.580604078732036
18,17,2,1,8,9,2.5722421161375566
18,17,3,1,8,9,2.5727728644700765
18,17,4,1,8,9,2.5727728644700765
18,17,5,1,7,8,2.580693341589503
18,17,6,1,6,7,2.5958078761205345
18,17,7,1,5,6,2.6215734829860597
18,17,8,1,4,5,2.6585482413903474
18,17,9,1,4,5,2.662236663702785
18,17,10,1,3,4,2.7276510787677317
18,17,11,1,4,5,2.6622366637027852
18,17,12,1,4,5,2.6585482413903474
18,17,13,1,3,4,2.7272106782939414
18,17,14,1,2,3,2.816127821741308
18,17,15,1,1,2,inf
18,17,16,1,2,1,inf
18,17,17,1,1,0,inf
18,17,18,1,0,1,inf
18,17,19,1,1,1,inf
18,17,20,1,2,2,3.0444961659054526
18,17,21,1,3,2,inf
18,17,22,1,4,3,3.0169100687346293
18,17,23,1,4,4,3.0199679738424
18,17,24,1,3,3,3.0250499666971633
18,17,25,1,4,4,2.7081161113547014
18,17,26,1,5,4,3.019082837104643
18,17,27,1,5,5,2.6898355773365483
18,17,28,1,5,5,2.653543584902651
18,17,29,1,6,6,2.6137480299809566
18,17,30,1,7,7,2.5930979742953033
18,17,31,1,8,8,2.5806028486794683
18,17,32,1,8,8,2.5806028486794683
18,17,33,1,8,8,2.5805101443987404
18,17,34,1,7,7,2.592938014275646
18,17,35,1,8,8,2.578659751616014
18,17,36,1,9,9,2.5710945412901443
18,17,37,1,10,10,2.56641077042649
18,17,38,1,10,10,2.566694932968789
18,17,39,1,9,9,2.5710683426357033
18,17,40,1,10,10,2.566077297093912
18,17,41,1,11,11,2.563028950470451
18,17,42,1,12,12,2.5611935747324703
18,17,43,1,11,12,2.56069027772861
18,17,44,1,11,12,2.56069027772861
18,17,45,1,10,11,2.563445982094995
18,17,46,1,11,12,2.5616141452806613
18,17,47,1,10,11,2.563445982094995
18,17,48,1,9,10,2.566918934204465
18,17,49,1,9,10,2.566918934204465
18,18,0,0,8,8,1.5749172377447946
18,18,1,0,7,7,1.5870989537052091
18,18,2,0,8,8,1.5749172377447946
18,18,3,0,8,8,1.575598838121333
18,18,4,0,8,8,1.575598838121333
18,18,5,0,7,7,1.5871796677368004
18,18,6,0,6,6,1.6010053407469589
18,18,7,0,5,5,1.6357877451149467
18,18,8,0,4,4,1.6668662571510455
18,18,9,0,4,4,1.6709875748167888
18,18,10,0,3,3,1.7360805923915257
18,18,11,0,4,4,1.6709875748167886
18,18,12,0,4,4,1.6668662571510455
18,18,13,0,3,3,1.735641935204864
18,18,14,0,2,2,1.8184818291904785
18,18,15,0,1,1,inf
18,18,16,0,2,2,inf
18,18,17,0,1,1,inf
18,18,18,0,0,0,inf
18,18,19,0,1,1,inf
18,18,20,0,2,2,1.8403544896623631
18,18,21,0,3,3,inf
18,18,22,0,4,4,1.8145559548604169
18,18,23,0,4,4,1.8173180793997599
18,18,24,0,3,3,1.8232150991903864
18,18,25,0,4,4,1.6773427698557328
18,18,26,0,5,5,1.8164075084156686
18,18,27,0,5,5,1.674083130803568
18,18,28,0,5,5,1.6523952847697476
18,18,29,0,6,6,1.6089251551538513
18,18,30,0,7,7,1.5920627623588886
18,18,31,0,8,8,1.5785734305781267
18,18,32,0,8,8,1.5785734305781267
18,18,33,0,8,8,1.5784917386717965
18,18,34,0,7,7,1.5919308254484212
18,18,35,0,8,8,1.5768827315333922
18,18,36,0,9,9,1.5703899955458651
18,18,37,0,10,10,1.565626768334998
18,18,38,0,10,10,1.565901578317812
18,18,39,0,9,9,1.5703701073549183
18,18,40,0,10,10,1.5653514720729786
18,18,41,0,11,11,1.5613109808385497
18,18,42,0,12,12,1.5610420291194607
18,18,43,0,11,11,1.561424721843658
18,18,44,0,11,11,1.561424721843658
18,18,45,0,10,10,1.564679451241469
18,18,46,0,11,11,1.5616378882289954
18,18,47,0,10,10,1.564679451241469
18,18,48,0,9,9,1.5697315645843313
18,18,49,0,9,9,1.5697315645843313
18,19,0,1,8,9,2.570482483436587
18,19,1,1,7,8,2.5781766402087465
18,19,2,1,8,9,2.570482483436587
18,19,3,1,8,9,2.570904186249657
18,19,4,1,8,9,2.570904186249657
18,19,5,1,7,8,2.5782462469417293
18,19,6,1,6,7,2.5912854145419177
18,19,7,1,5,6,2.6138181511801064
18,19,8,1,4,5,2.643287612976788
18,19,9,1,4,5,2.6463198782478576
18,19,10,1,3,4,2.686279441345972
18,19,11,1,4,5,2.6463198782478576
18,19,12,1,4,5,2.643287612976788
18,19,13,1,3,4,2.685806870698017
18,19,14,1,2,3,2.7772188743519335
18,19,15,1,1,2,inf
18,19,16,1,2,2,inf
18,19,17,1,1,1,inf
18,19,18,1,0,1,inf
18,19,19,1,1,0,inf
18,19,20,1,2,1,3.052414299747689
18,19,21,1,3,2,inf
18,19,22,1,4,3,3.029583846088256
18,19,23,1,4,3,3.033439535930442
18,19,24,1,3,2,3.037270191544234
18,19,25,1,4,3,2.748594340212272
18,19,26,1,5,4,3.032618883135634
18,19,27,1,5,4,2.7298776458542617
18,19,28,1,5,4,2.6790009466042575
18,19,29,1,6,5,2.627424114490784
18,19,30,1,7,6,2.6000845245982296
18,19,31,1,8,7,2.5859663500405548
18,19,32,1,8,7,2.5859663500405548
18,19,33,1,8,7,2.58585311465831
18,19,34,1,7,6,2.5998801519810857
18,19,35,1,8,7,2.5834783803437356
18,19,36,1,9,8,2.5737740117885415
18,19,37,1,10,9,2.5683484440436803
18,19,38,1,10,9,2.568683208165725
18,19,39,1,9,8,2.573739878858024
18,19,40,1,10,9,2.5679157951186253
18,19,41,1,11,10,2.564015774200594
18,19,42,1,12,11,2.561802381252952
18,19,43,1,11,12,2.5607282932808424
18,19,44,1,11,12,2.5607282932808424
18,19,45,1,10,11,2.5628542266660954
18,19,46,1,11,11,2.5617985332315802
18,19,47,1,10,11,2.5628542266660954
18,19,48,1,9,10,2.5658850093526584
18,19,49,1,9,10,2.5658850093526584
18,20,0,2,8,10,2.5667700387410735
18,20,1,2,7,9,2.5738171419021327
18,20,2,2,8,10,2.5667700387410735
18,20,3,2,8,10,2.5670977277519005
18,20,4,2,8,10,2.5670977277519005
18,20,5,2,7,9,2.573858573832997
18,20,6,2,6,8,2.5814112370366393
18,20,7,2,5,7,2.604330074236593
18,20,8,2,4,6,2.615276081409881
18,20,9,2,4,6,2.6179952428858435
18,20,10,2,3,5,2.673949344465899
18,20,11,2,4,6,2.617995242885844
18,20,12,2,4,6,2.615276081409881
18,20,13,2,3,5,2.673734778361054
18,20,14,2,2,4,2.6931656672584894
18,20,15,2,1,3,inf
18,20,16,2,2,2,inf
18,20,17,2,1,2,inf
18,20,18,2,0,2,inf
18,20,19,2,1,1,inf
18,20,20,2,2,0,3.063287763010673
18,20,21,2,3,1,inf
18,20,22,2,4,2,3.0493693146137817
18,20,23,2,4,2,3.0519370525865153
18,20,24,2,3,1,3.05366598620767
18,20,25,2,4,2,2.829696584573559
18,20,26,2,5,3,3.0514174953051594
18,20,27,2,5,3,2.826798302733318
18,20,28,2,5,3,2.797069904269116
18,20,29,2,6,4,2.6639368621959636
18,20,30,2,7,5,2.6468123498177007
18,20,31,2,8,6,2.6041430298894546
18,20,32,2,8,6,2.6041430298894546
18,20,33,2,8,6,2.6039493638175975
18,20,34,2,7,5,2.646596489763854
18,20,35,2,8,6,2.5995188353597447
18,20,36,2,9,7,2.589284192889513
18,20,37,2,10,8,2.5752079387436644
18,20,38,2,10,8,2.5756420072067816
18,20,39,2,9,7,2.589247524481457
18,20,40,2,10,8,2.574379402037247
18,20,41,2,11,9,2.5693827493125916
18,20,42,2,12,10,2.5640040085271174
18,20,43,2,11,11,2.5615666000918074
18,20,44,2,11,11,2.5615666000918074
18,20,45,2,10,11,2.561816358842554
18,20,46,2,11,10,2.564021554943845
18,20,47,2,10,11,2.561816358842554
18,20,48,2,9,11,2.5638638264580034
18,20,49,2,9,11,2.5638638264580034
18,21,0,3,8,9,2.77040955701416
18,21,1,3,7,8,2.777075606254859
18,21,2,3,8,9,2.77040955701416
18,21,3,3,8,9,2.770733745954417
18,21,4,3,8,9,2.770733745954417
18,21,5,3,7,8,2.7771290133358657
18,21,6,3,6,7,2.787830733295146
18,21,7,3,5,6,2.810323704758243
18,21,8,3,4,5,2.831833915059391
18,21,9,3,4,5,2.8344356389766308
18,21,10,3,3,4,2.909831540510458
18,21,11,3,4,5,2.8344356389766308
18,21,12,3,4,5,2.831833915059391
18,21,13,3,3,4,2.909517385705321
18,21,14,3,2,3,2.935492481494926
18,21,15,3,1,2,inf
18,21,16,3,2,1,inf
18,21,17,3,1,2,inf
18,21,18,3,0,3,inf
18,21,19,3,1,2,inf
18,21,20,3,2,1,3.0606306218457062
18,21,21,3,3,0,inf
18,21,22,3,4,1,3.046897358507798
18,21,23,3,4,2,3.048062216142128
18,21,24,3,3,2,3.0503674111504235
18,21,25,3,4,3,2.965047065331932
18,21,26,3,5,2,3.0475636984101104
18,21,27,3,5,3,2.9606502847671443
18,21,28,3,5,4,2.9309098917228424
18,21,29,3,6,5,2.859131681561549
18,21,30,3,7,6,2.8384211342328274
18,21,31,3,8,7,2.804732615395703
18,21,32,3,8,7,2.804732615395703
18,21,33,3,8,7,2.80456304141784
18,21,34,3,7,6,2.838212743483436
18,21,35,3,8,7,2.800680209133356
18,21,36,3,9,8,2.789018381422975
18,21,37,3,10,9,2.7769489181503704
18,21,38,3,10,9,2.7774706590663687
18,21,39,3,9,8,2.788978383299288
18,21,40,3,10,9,2.7762147689835888
18,21,41,3,11,10,2.770783445084543
18,21,42,3,12,11,2.766018125905144
18,21,43,3,11,12,2.7638238468021346
18,21,44,3,11,12,2.7638238468021346
18,21,45,3,10,11,2.764433002430328
18,21,46,3,11,11,2.766095810188255
18,21,47,3,10,11,2.764433002430328
18,21,48,3,9,10,2.7665618990259166
18,21,49,3,9,10,2.7665618990259166
18,22,0,4,8,10,2.8374654437602898
18,22,1,4,7,9,2.842598375235608
18,22,2,4,8,10,2.8374654437602898
18,22,3,4,8,10,2.8376796592237725
18,22,4,4,8,10,2.8376796592237725
18,22,5,4,7,9,2.8426109196702045
18,22,6,4,6,8,2.8475416777492155
18,22,7,4,5,7,2.863638764459383
18,22,8,4,4,6,2.871156224728088
18,22,9,4,4,6,2.8730647398342217
18,22,10,4,3,5,2.9167890869070963
18,22,11,4,4,6,2.8730647398342217
18,22,12,4,4,6,2.871156224728088
18,22,13,4,3,5,2.916655433332724
18,22,14,4,2,4,2.944023375579604
18,22,15,4,1,3,inf
18,22,16,4,2,2,inf
18,22,17,4,1,3,inf
18,22,18,4,0,4,inf
18,22,19,4,1,3,inf
18,22,20,4,2,2,3.0698340384730862
18,22,21,4,3,1,inf
18,22,22,4,4,0,3.063548563113562
18,22,23,4,4,1,3.064180427378883
18,22,24,4,3,2,3.0649649942884745
18,22,25,4,4,2,3.022985236935738
18,22,26,4,5,1,3.0639692249985977
18,22,27,4,5,2,3.0219986826079426
18,22,28,4,5,3,3.0222358495098405
18,22,29,4,6,4,2.958886626533625
18,22,30,4,7,5,2.9455244482938663
18,22,31,4,8,6,2.897664179660163
18,22,32,4,8,6,2.897664179660163
18,22,33,4,8,6,2.897395240094268
18,22,34,4,7,5,2.9451988288877313
18,22,35,4,8,6,2.891174528524542
18,22,36,4,9,7,2.8765642029180554
18,22,37,4,10,8,2.856948417524001
18,22,38,4,10,8,2.8576438965348787
18,22,39,4,9,7,2.8765077306762823
18,22,40,4,10,8,2.8557761463006286
18,22,41,4,11,9,2.8481081946016626
18,22,42,4,12,10,2.840424726546707
18,22,43,4,11,11,2.836763221498445
18,22,44,4,11,11,2.836763221498445
18,22,45,4,10,11,2.8348323957464476
18,22,46,4,11,10,2.8404189002946207
18,22,47,4,10,11,2.8348323957464476
18,22,48,4,9,11,2.8358160386730122
18,22,49,4,9,11,2.8358160386730122
18,23,0,4,8,11,2.8424508339933556
18,23,1,4,7,10,2.8461696841218593
18,23,2,4,8,11,2.8424508339933556
18,23,3,4,8,11,2.8425806147328756
18,23,4,4,8,11,2.8425806147328756
18,23,5,4,7,10,2.8461704109184964
18,23,6,4,6,9,2.8506610663950323
18,23,7,4,5,8,2.86181228362159
18,23,8,4,4,7,2.870177624500199
18,23,9,4,4,7,2.871480071556977
18,23,10,4,3,6,2.8999253860486625
18,23,11,4,4,7,2.871480071556977
18,23,12,4,4,7,2.870177624500199
18,23,13,4,3,6,2.8997996432185946
18,23,14,4,2,5,2.92769031437867
18,23,15,4,1,4,inf
18,23,16,4,2,3,inf
18,23,17,4,1,4,inf
18,23,18,4,0,4,inf
18,23,19,4,1,3,inf
18,23,20,4,2,2,3.0755350790390166
18,23,21,4,3,2,inf
18,23,22,4,4,1,3.073965895476823
18,23,23,4,4,0,3.0746343670990104
18,23,24,4,3,1,3.0747524203746437
18,23,25,4,4,2,3.064362917392536
18,23,26,4,5,2,3.074499849615564
18,23,27,4,5,1,3.0638021847720753
18,23,28,4,5,2,3.0544041567523217
18,23,29,4,6,3,2.9857474482366317
18,23,30,4,7,4,2.9682354769904142
18,23,31,4,8,5,2.9147795903315514
18,23,32,4,8,5,2.9147795903315514
18,23,33,4,8,5,2.9145012653327127
18,23,34,4,7,4,2.9678227431977207
18,23,35,4,8,5,2.908084086841612
18,23,36,4,9,6,2.887032917390956
18,23,37,4,10,7,2.86730035826045
18,23,38,4,10,7,2.868273732505168
18,23,39,4,9,6,2.8869617646698025
18,23,40,4,10,7,2.866081968907412
18,23,41,4,11,8,2.8562055082484226
18,23,42,4,12,9,2.8481755063960037
18,23,43,4,11,10,2.843721126080708
18,23,44,4,11,10,2.843721126080708
18,23,45,4,10,10,2.840818729129346
18,23,46,4,11,9,2.8481466882582476
18,23,47,4,10,10,2.840818729129346
18,23,48,4,9,11,2.8411203927647133
18,23,49,4,9,11,2.8411203927647133
18,24,0,3,8,11,2.8050106003902986
18,24,1,3,7,10,2.809514631339496
18,24,2,3,8,11,2.8050106003902986
18,24,3,3,8,11,2.8051752756061
18,24,4,3,8,11,2.8051752756061
18,24,5,3,7,10,2.809524156014392
18,24,6,3,6,9,2.814222100946572
18,24,7,3,5,8,2.8288162891737993
18,24,8,3,4,7,2.8360803339245213
18,24,9,3,4,7,2.8378077617083557
18,24,10,3,3,6,2.871240650273825
18,24,11,3,4,7,2.8378077617083557
18,24,12,3,4,7,2.8360803339245213
18,24,13,3,3,6,2.8711122903610984
18,24,14,3,2,5,2.892663404101962
18,24,15,3,1,4,inf
18,24,16,3,2,3,inf
18,24,17,3,1,3,inf
18,24,18,3,0,3,inf
18,24,19,3,1,2,inf
18,24,20,3,2,1,3.0751202098256973
18,24,21,3,3,2,inf
18,24,22,3,4,2,3.0724948182262324
18,24,23,3,4,1,3.0737583287794594
18,24,24,3,3,0,3.0739609642527537
18,24,25,3,4,1,3.0576066088151466
18,24,26,3,5,2,3.0735210575751184
18,24,27,3,5,2,3.0556358704890636
18,24,28,3,5,2,3.0204048314889476
18,24,29,3,6,3,2.945578990985941
18,24,30,3,7,4,2.927570250526083
18,24,31,3,8,5,2.871183075848579
18,24,32,3,8,5,2.871183075848579
18,24,33,3,8,5,2.8708990032144777
18,24,34,3,7,4,2.9272229931843574
18,24,35,3,8,5,2.864338540090232
18,24,36,3,9,6,2.8472816795019913
18,24,37,3,10,7,2.826623225551385
18,24,38,3,10,7,2.827366446200836
18,24,39,3,9,6,2.847223638740291
18,24,40,3,10,7,2.8253800851564246
18,24,41,3,11,8,2.817240909656592
18,24,42,3,12,9,2.809078094454298
18,24,43,3,11,10,2.8052244950452385
18,24,44,3,11,10,2.8052244950452385
18,24,45,3,10,10,2.8028338416820784
18,24,46,3,11,9,2.809051835053984
18,24,47,3,10,10,2.8028338416820784
18,24,48,3,9,11,2.803431213826053
18,24,49,3,9,11,2.803431213826053
18,25,0,4,8,11,2.8565006021098576
18,25,1,4,7,11,2.859644886397272
18,25,2,4,8,11,2.8565006021098576
18,25,3,4,8,12,2.8565492668243913
18,25,4,4,8,12,2.8565492668243913
18,25,5,4,7,11,2.8596119762203056
18,25,6,4,6,10,2.8629897248664564
18,25,7,4,5,9,2.872449482239044
18,25,8,4,4,8,2.8784001463108524
18,25,9,4,4,8,2.8795133955719443
18,25,10,4,3,7,2.9016090073376475
18,25,11,4,4,8,2.8795133955719443
18,25,12,4,4,8,2.8784001463108524
18,25,13,4,3,7,2.9015164441782346
18,25,14,4,2,6,2.920262261630759
18,25,15,4,1,5,inf
18,25,16,4,2,4,inf
18,25,17,4,1,4,inf
18,25,18,4,0,4,inf
18,25,19,4,1,3,inf
18,25,20,4,2,2,3.075852973469917
18,25,21,4,3,3,inf
18,25,22,4,4,2,3.0748583657409556
18,25,23,4,4,2,3.0753743713292394
18,25,24,4,3,1,3.0754214885621804
18,25,25,4,4,0,3.0679875482077694
18,25,26,4,5,1,3.0752866173369187
18,25,27,4,5,2,3.06756715072372
18,25,28,4,5,1,3.064167461067166
18,25,29,4,6,2,3.003097822834721
18,25,30,4,7,3,2.9882622752322416
18,25,31,4,8,4,2.9376654421973054
18,25,32,4,8,4,2.9376654421973054
18,25,33,4,8,4,2.9372960105890216
18,25,34,4,7,3,2.987879886271547
18,25,35,4,8,4,2.929227387547139
18,25,36,4,9,5,2.9126441527567084
18,25,37,4,10,6,2.886950427947121
18,25,38,4,10,6,2.887676240428438
18,25,39,4,9,5,2.9125821586872425
18,25,40,4,10,6,2.885306252524378
18,25,41,4,11,7,2.876526114229254
18,25,42,4,12,8,2.8656796200526373
18,25,43,4,11,9,2.861029377659328
18,25,44,4,11,9,2.861029377659328
18,25,45,4,10,9,2.8563554601370784
18,25,46,4,11,8,2.8656168158555273
18,25,47,4,10,9,2.8563554601370784
18,25,48,4,9,10,2.855862480161499
18,25,49,4,9,10,2.855862480161499
18,26,0,5,8,11,2.8860410370006697
18,26,1,5,7,10,2.889376507057498
18,26,2,5,8,11,2.8860410370006697
18,26,3,5,8,11,2.8861332176835632
18,26,4,5,8,11,2.8861332176835632
18,26,5,5,7,10,2.88936173096905
18,26,6,5,6,9,2.893364710712889
18,26,7,5,5,8,2.9034506562437814
18,26,8,5,4,7,2.910846229121086
18,26,9,5,4,7,2.9120255405841644
18,26,10,5,3,6,2.9387688780106185
18,26,11,5,4,7,2.9120255405841644
18,26,12,5,4,7,2.910846229121086
18,26,13,5,3,6,2.9386568652104144
18,26,14,5,2,5,2.96455413284871
18,26,15,5,1,4,inf
18,26,16,5,2,3,inf
18,26,17,5,1,4,inf
18,26,18,5,0,5,inf
18,26,19,5,1,4,inf
18,26,20,5,2,3,3.0757338643302834
18,26,21,5,3,2,inf
18,26,22,5,4,1,3.0747348563529124
18,26,23,5,4,2,3.0750899634779874
18,26,24,5,3,2,3.0751661125313086
18,26,25,5,4,1,3.067850937449651
18,26,26,5,5,0,3.075000710146702
18,26,27,5,5,1,3.0674542703257295
18,26,28,5,5,2,3.0608367945481834
18,26,29,5,6,3,3.0259629438914515
18,26,30,5,7,4,3.011202773087489
18,26,31,5,8,5,2.9643319046789074
18,26,32,5,8,5,2.9643319046789074
18,26,33,5,8,5,2.9640061735496257
18,26,34,5,7,4,3.0107885001784105
18,26,35,5,8,5,2.956552741552355
18,26,36,5,9,6,2.937378826956332
18,26,37,5,10,7,2.9140361439930986
18,26,38,5,10,7,2.9149398240258706
18,26,39,5,9,6,2.937308956137919
18,26,40,5,10,7,2.9126037788199457
18,26,41,5,11,8,2.902853201010844
18,26,42,5,12,9,2.8934212654463423
18,26,43,5,11,10,2.888772947524733
18,26,44,5,11,10,2.888772947524733
18,26,45,5,10,10,2.885103225535019
18,26,46,5,11,9,2.893381395748138
18,26,47,5,10,10,2.885103225535019
18,26,48,5,9,11,2.8850433874336607
18,26,49,5,9,11,2.8850433874336607
18,27,0,5,8,11,2.8944122459043067
18,27,1,5,7,11,2.897195695035481
18,27,2,5,8,11,2.8944122459043067
18,27,3,5,8,12,2.8944491762429108
